order_id,order_date,customer_id,product_name,category,quantity,unit_price,region,sales_rep,total_sales
ORD001957,2024-12-31,CUST6407,Textbook,Books,5,45.35,West,Mike Davis,226.75
ORD001958,2024-08-31,CUST8292,Textbook,Books,2,18.62,East,Emily Taylor,37.24
ORD001959,2023-09-24,CUST4215,Cookbook,Books,1,47.05,West,David Wilson,47.05
ORD001960,2024-01-20,CUST3077,Self-Help,Books,1,47.09,North,Lisa Brown,47.09
ORD001961,2024-12-18,CUST3215,Fiction Novel,Books,5,32.4,North,Ryan Thompson,162.0
ORD001962,2023-07-04,CUST9329,Cookbook,Books,1,41.96,Central,Ryan Thompson,41.96
ORD001963,2023-03-17,CUST2532,Dress,Clothing,5,91.8,East,David Wilson,459.0
ORD001964,2023-12-07,CUST4363,Cookbook,Books,4,43.12,South,Lisa Brown,172.48
ORD001965,2024-12-16,CUST7916,LEGO Set,Toys,1,59.03,Central,Sarah Johnson,59.03
ORD001966,2023-11-26,CUST1490,Tennis Racket,Sports,71,280.5,North,John Smith,19915.5
ORD001967,2023-01-28,CUST6283,LEGO Set,Toys,1,88.35,South,Amanda White,88.35
ORD001968,2023-03-25,CUST8192,Smart Watch,Electronics,56,447.55,Central,Emily Taylor,25062.8
ORD001969,2023-02-28,CUST6125,Remote Car,Toys,3,17.2,West,Sarah Johnson,51.599999999999994
ORD001970,2024-05-31,CUST9941,Board Game,Toys,1,78.96,South,Amanda White,78.96
ORD001971,2024-11-15,CUST3467,Textbook,Books,1,29.07,South,David Wilson,29.07
ORD001972,2024-05-28,CUST8121,Fiction Novel,Books,5,22.56,West,John Smith,112.8
ORD001973,2023-02-15,CUST7191,Fiction Novel,Books,2,10.11,East,Emily Taylor,20.22
ORD001974,2023-04-01,CUST3014,Kitchen Set,home & garden,4,104.27,South,Chris Anderson,417.08
ORD001975,2023-06-02,CUST6999,Kitchen Set,Home & Garden,1,91.52,East,Mike Davis,91.52
ORD001976,2024-08-13,CUST1868,Basketball,Sports,4,232.2,West,Lisa Brown,928.8
ORD001977,2023-09-04,CUST6817,Bicycle,Sports,5,346.01,North,Amanda White,1730.05
ORD001978,2024-10-13,CUST3005,Cookbook,Books,1,15.03,West,David Wilson,15.03
ORD001979,2024-06-25,CUST5237,Camera,Electronics,3,1389.81,South,Ryan Thompson,4169.43
ORD001980,2024-04-30,CUST9656,Tennis Racket,Sports,2,218.37,North,Chris Anderson,436.74
ORD001981,2023-10-02,CUST5835,Jeans,Clothing,4,107.49,South,Ryan Thompson,429.96
ORD001982,2024-08-08,CUST7877,Board Game,Toys,2,49.65,South,Emily Taylor,99.3
ORD001983,2024-06-25,CUST2346,Tennis Racket,Sports,66,64.03,West,John Smith,4225.9800000000005
ORD001984,2024-02-04,CUST5761,Bedding,Home & Garden,3,72.3,North,Mike Davis,216.89999999999998
ORD001985,2024-02-17,CUST5814,Sweater,Clothing,2,107.85,South,John Smith,215.7
ORD001986,2024-11-15,CUST5761,Headphones,Electronics,3,690.45,Central,Amanda White,2071.3500000000004
ORD001987,2024-06-27,CUST4955,Fiction Novel,Books,3,40.88,Central,Ryan Thompson,122.64000000000001
ORD001988,2024-06-15,CUST2008,Jacket,Clothing,79,63.1,East,John Smith,4984.900000000001
ORD001989,2023-10-24,CUST4541,LEGO Set,Toys,2,99.42,South,Emily Taylor,198.84
ORD001990,2023-07-18,CUST7467,Biography,Books,1,33.48,South,Mike Davis,33.48
ORD001991,2023-04-15,CUST3027,Laptop,Electronics,4,1124.7,Central,John Smith,4498.8
ORD001992,2024-09-13,CUST9070,Jeans,Clothing,2,97.13,South,Mike Davis,194.26
ORD001993,2024-02-19,CUST1569,Board Game,Toys,4,99.95,North,,399.8
ORD001994,2024-09-18,CUST2561,Self-Help,Books,4,40.34,West,Ryan Thompson,161.36
ORD001995,2024-02-21,CUST4419,Textbook,Books,2,45.67,North,John Smith,91.34
ORD001996,2024-08-23,CUST9583,Tablet,Electronics,2,1212.22,North,Lisa Brown,2424.44
ORD001997,2024-12-05,CUST5647,Running Shoes,Sports,3,202.1,Central,Sarah Johnson,606.3
ORD001998,2024-03-01,CUST6665,Camera,Electronics,5,1084.16,South,John Smith,5420.8
ORD001999,2023-03-20,CUST5699,Kitchen Set,Home & Garden,5,49.15,North,Ryan Thompson,245.75
ORD002000,2023-10-27,CUST3282,Jeans,Clothing,1,71.61,West,Lisa Brown,71.61
ORD002001,2023-06-24,CUST3422,Action Figure,Toys,5,95.04,North,Lisa Brown,475.20000000000005
ORD002002,2024-04-07,CUST1597,Garden Tools,home & garden,3,121.18,East,Mike Davis,363.54
ORD002003,2024-06-16,CUST1348,Self-Help,Books,3,47.63,East,Lisa Brown,142.89000000000001
ORD002004,2024-05-19,CUST9508,Yoga Mat,Sports,1,188.26,North,Sarah Johnson,188.26
ORD002005,2023-05-12,CUST9523,Basketball,Sports,1,377.07,South,Emily Taylor,377.07
ORD002006,2024-02-04,CUST7328,Bicycle,Sports,1,58.14,South,Jessica Miller,58.14
ORD002007,2023-03-16,CUST5161,Vacuum Cleaner,Home & Garden,2,56.99,East,Emily Taylor,113.98
ORD002008,2023-02-23,CUST8952,Bicycle,Sports,1,231.36,West,Chris Anderson,231.36
ORD002009,2024-07-28,CUST5757,Action Figure,Toys,66,67.8,North,Sarah Johnson,4474.8
ORD002010,2023-09-05,CUST4179,Kitchen Set,Home & Garden,4,31.34,East,David Wilson,125.36
ORD002011,2023-09-01,CUST1755,Bicycle,Sports,4,301.25,South,Lisa Brown,1205.0
ORD002012,2024-10-22,,Kitchen Set,Home & Garden,3,225.44,North,Amanda White,676.3199999999999
ORD002013,2023-02-18,CUST5740,Biography,Books,1,49.73,East,Amanda White,49.73
ORD002014,2023-07-06,CUST3713,Smart Watch,ELECTRONICS,87,1493.97,West,Amanda White,129975.39
ORD002015,2024-12-24,CUST7158,Textbook,Books,5,47.7,East,Ryan Thompson,238.5
ORD002016,2024-10-19,CUST2468,Textbook,Books,4,39.84,Central,David Wilson,159.36
ORD002017,2023-05-29,CUST5066,Biography,Books,5,33.17,South,Emily Taylor,165.85000000000002
ORD002018,2024-08-01,CUST4185,Tablet,ELECTRONICS,3,22766.0,South,Lisa Brown,682.98
ORD002019,2023-04-21,CUST7622,Jeans,Clothing,4,58.28,Central,Ryan Thompson,233.12
ORD002020,2023-02-26,CUST3539,Bicycle,Sports,80,287.38,West,Sarah Johnson,22990.4
ORD002021,2024-04-13,CUST6070,Basketball,Sports,2,265.73,Central,Lisa Brown,531.46
ORD002022,2024-06-16,CUST4997,Cookbook,Books,3,23.03,Central,Mike Davis,69.09
ORD002023,2024-11-04,CUST6647,Fiction Novel,Books,50,43.44,West,Sarah Johnson,2172.0
ORD002024,2023-05-26,CUST3412,Remote Car,Toys,5,66.85,West,Amanda White,334.25
ORD002025,2024-01-03,CUST7265,Cookbook,Books,5,27.37,Central,Chris Anderson,136.85
ORD002026,2023-12-19,CUST8895,Basketball,Sports,5,371.3,West,Sarah Johnson,1856.5
ORD002027,2024-11-19,CUST6518,Action Figure,Toys,3,80.15,North,David Wilson,240.45000000000002
ORD002028,2023-07-16,CUST9339,Bedding,Home & Garden,3,176.2,East,John Smith,528.5999999999999
ORD002029,2023-01-31,CUST8114,Sneakers,Clothing,5,117.8,Central,Chris Anderson,589.0
ORD002030,2024-02-03,CUST9255,Laptop,Electronics,74,351.82,South,Sarah Johnson,26034.68
ORD002031,2023-03-25,CUST1785,Action Figure,Toys,1,84.22,North,Chris Anderson,84.22
ORD002032,2024-06-24,CUST2198,Camera,Electronics,5,1042.77,East,John Smith,5213.85
ORD002033,2024-04-09,CUST8263,Tennis Racket,Sports,5,348.59,West,,1742.9499999999998
ORD002034,2023-02-21,CUST9114,Board Game,Toys,1,33.74,West,Jessica Miller,33.74
ORD002035,2024-09-05,CUST3289,Bedding,Home & Garden,4,73.82,West,Chris Anderson,295.28
ORD002036,2024-11-18,CUST9062,Dress,Clothing,1,37.84,West,Chris Anderson,37.84
ORD002037,2023-02-18,CUST1372,Dress,Clothing,3,110.91,West,Ryan Thompson,332.73
ORD002038,2024-11-21,CUST8436,Biography,Books,2,12.69,South,Sarah Johnson,25.38
ORD002039,2023-05-16,CUST7575,Garden Tools,Home & Garden,3,223.03,North,Jessica Miller,669.09
ORD002040,2024-07-11,CUST2665,Headphones,Electronics,2,213.83,North,Amanda White,427.66
ORD002041,2023-06-17,CUST9409,Headphones,Electronics,2,346.41,East,Mike Davis,692.82
ORD002042,2024-04-23,CUST4119,Bicycle,Sports,1,240.04,South,Jessica Miller,240.04
ORD002043,2023-03-18,CUST3763,Remote Car,Toys,1,40.22,Central,Emily Taylor,40.22
ORD002044,2023-02-18,CUST8064,Sneakers,Clothing,1,58.22,East,David Wilson,58.22
ORD002045,2023-02-24,CUST7526,Sneakers,Clothing,1,46.64,West,Ryan Thompson,46.64
ORD002046,2023-04-21,CUST3790,Sneakers,Clothing,5,116.32,South,Sarah Johnson,581.5999999999999
ORD002047,2023-01-15,CUST9785,Sweater,Clothing,5,31.99,South,Sarah Johnson,159.95
ORD002048,2024-10-05,CUST9947,Jacket,Clothing,60,87.53,East,Jessica Miller,5251.8
ORD002049,2024-12-04,CUST9836,Self-Help,Books,2,19.35,South,Sarah Johnson,38.7
ORD002050,2024-06-11,CUST6545,Dress,Clothing,1,108.6,South,Amanda White,108.6
ORD002051,2024-04-05,CUST8023,LEGO Set,Toys,5,56.89,West,Sarah Johnson,284.45
ORD002052,2024-04-09,CUST7636,Basketball,Sports,2,176.0,Central,  Mike Davis ,352.0
ORD002053,2023-01-16,CUST3956,Coffee Maker,Home & Garden,2,131.55,South,Emily Taylor,263.1
ORD002054,2023-12-02,CUST1243,Action Figure,Toys,3,22.33,East,Ryan Thompson,66.99
ORD002055,2024-04-03,CUST9566,Smart Watch,Electronics,1,544.38,South,Sarah Johnson,544.38
ORD002056,2024-08-07,CUST1646,Jacket,Clothing,98,93.82,Central,Amanda White,9194.359999999999
ORD002057,2024-07-01,CUST5731,Board Game,Toys,5,34.99,Central,John Smith,174.95000000000002
ORD002058,2023-06-12,CUST4765,T-Shirt,Clothing,5,130.61,Central,Chris Anderson,653.0500000000001
ORD002059,2024-09-04,CUST5884,Board Game,Toys,2,58.13,Central,Emily Taylor,116.26
ORD002060,2024-09-16,CUST6681,Textbook,Books,3,35.18,West,Ryan Thompson,105.53999999999999
ORD002061,2024-06-03,CUST3933,Basketball,Sports,3,285.73,South,Ryan Thompson,857.19
ORD002062,2024-02-16,CUST1429,Yoga Mat,Sports,2,204.1,Central,Jessica Miller,408.2
ORD002063,2023-10-09,CUST9108,Basketball,Sports,4,386.32,Central,Ryan Thompson,1545.28
ORD002064,2024-05-19,CUST9287,Bicycle,Sports,4,81.22,West,Mike Davis,324.88
ORD002065,2023-05-13,CUST9718,Kitchen Set,Home & Garden,1,185.74,East,Ryan Thompson,185.74
ORD002066,2023-01-01,CUST1849,Tennis Racket,Sports,3,280.88,East,John Smith,842.64
ORD002067,2024-11-10,CUST1627,Bedding,Home & Garden,4,132.85,North,Sarah Johnson,531.4
ORD002068,2023-06-21,CUST5396,Kitchen Set,Home & Garden,3,77.49,East,Mike Davis,232.46999999999997
ORD002069,2024-06-20,CUST5819,Yoga Mat,Sports,3,247.6,South,Lisa Brown,742.8
ORD002070,2024-10-11,CUST7412,Sweater,Clothing,3,89.25,South,Lisa Brown,267.75
ORD002071,2024-07-13,CUST6371,Fiction Novel,Books,1,23.61,South,Ryan Thompson,23.61
ORD002072,2023-12-12,CUST3747,Puzzle,Toys,4,30.12,Central,Mike Davis,120.48
ORD002073,2024-02-18,,Cookbook,Books,5,44.73,North,Lisa Brown,223.64999999999998
ORD002074,2024-05-31,CUST9022,Camera,Electronics,1,1123.8,Central,David Wilson,1123.8
ORD002075,2024-01-31,CUST5707,Biography,Books,4,10.63,East,Lisa Brown,42.52
ORD002076,2023-01-08,CUST2220,Jacket,Clothing,5,101.66,North,Jessica Miller,508.29999999999995
ORD002077,2024-09-05,CUST4866,Tennis Racket,Sports,3,42.58,East,John Smith,127.74
ORD002078,2023-03-30,CUST8433,Vacuum Cleaner,Home & Garden,3,136.52,North,Emily Taylor,409.56000000000006
ORD002079,2023-12-02,CUST4513,T-Shirt,Clothing,5,48.16,West,Jessica Miller,240.79999999999998
ORD002080,2024-06-21,CUST1750,Smartphone,Electronics,3,1238.44,North,Amanda White,3715.32
ORD002081,2023-09-30,CUST2427,Sweater,Clothing,3,132.35,North,Emily Taylor,397.04999999999995
ORD002082,2023-07-01,CUST9580,Yoga Mat,Sports,1,255.89,West,Ryan Thompson,255.89
ORD002083,2023-03-03,CUST3126,Cookbook,Books,3,40.31,South,Ryan Thompson,120.93
ORD002084,2024-06-23,CUST8014,Biography,Books,3,2609.0,West,John Smith,78.27
ORD002085,2023-11-29,CUST8245,Textbook,Books,5,26.62,East,David Wilson,133.1
ORD002086,2023-06-21,CUST9869,Sneakers,Clothing,3,111.79,East,Amanda White,335.37
ORD002087,2024-03-08,CUST3912,Garden Tools,Home & Garden,3,242.65,Central,Mike Davis,727.95
ORD002088,2023-11-08,CUST6444,Fiction Novel,Books,4,48.71,North,Mike Davis,194.84
ORD002089,2023-01-07,CUST4802,Laptop,Electronics,2,402.73,North,Lisa Brown,805.46
ORD002090,2023-05-15,CUST4413,LEGO Set,Toys,1,82.94,North,Emily Taylor,82.94
ORD002091,2023-12-15,CUST3984,Basketball,Sports,4,220.67,North,David Wilson,882.68
ORD002092,2023-11-07,CUST9038,Kitchen Set,Home & Garden,5,171.69,South,Jessica Miller,858.45
ORD002093,2024-12-07,CUST5795,Sneakers,Clothing,4,78.37,West,Mike Davis,313.48
ORD002094,2023-01-07,CUST3747,Jacket,Clothing,95,129.98,East,David Wilson,12348.099999999999
ORD002095,2023-08-03,CUST2734,Camera,Electronics,5,483.97,South,Lisa Brown,2419.8500000000004
ORD002096,2023-03-06,CUST5994,Jeans,Clothing,1,98.86,Central,Sarah Johnson,98.86
ORD002097,2023-03-02,5299,Basketball,Sports,4,357.06,West,Mike Davis,1428.24
ORD002098,2023-07-28,CUST8727,Remote Car,Toys,2,54.37,West,Ryan Thompson,108.74
ORD002099,2024-12-24,CUST8865,Smart Watch,Electronics,3,792.84,West,Emily Taylor,2378.52
ORD002100,2023-09-24,CUST7208,Board Game,Toys,2,62.77,South,Amanda White,125.54
ORD002101,2023-02-03,CUST7265,Vacuum Cleaner,Home & Garden,4,197.03,Central,Lisa Brown,788.12
ORD002102,2023-04-15,CUST2981,Basketball,Sports,4,231.02,West,Mike Davis,924.08
ORD002103,2023-03-06,CUST4049,Tennis Racket,Sports,2,99.37,North,Emily Taylor,198.74
ORD002104,2023-07-06,CUST4507,Jeans,Clothing,5,94.96,West,Mike Davis,474.79999999999995
ORD002105,2023-04-14,CUST2234,Puzzle,Toys,5,82.95,East,Lisa Brown,414.75
ORD002106,2024-07-20,CUST5006,Cookbook,Books,3,19.46,Central,Ryan Thompson,58.38
ORD002107,2023-07-28,CUST9013,Kitchen Set,Home & Garden,1,283.72,West,Jessica Miller,283.72
ORD002108,2023-08-13,CUST6449,Sneakers,Clothing,5,57.68,East,David Wilson,288.4
ORD002109,2024-08-14,CUST8189,Bicycle,Sports,4,293.31,North,Mike Davis,1173.24
ORD002110,2024-08-07,CUST8676,Sneakers,Clothing,2,29.08,Central,Jessica Miller,58.16
ORD002111,2023-04-26,CUST9502,Sneakers,Clothing,2,112.03,South,Mike Davis,224.06
ORD002112,2023-06-02,CUST7506,Smart Watch,Electronics,3,1178.57,North,Ryan Thompson,3535.71
ORD002113,2023-07-12,CUST9010,T-Shirt,Clothing,5,134.84,Central,Jessica Miller,674.2
ORD002114,2024-06-15,CUST7098,Textbook,Books,2,44.54,Central,Emily Taylor,89.08
ORD002115,2023-07-09,CUST4309,Sweater,Clothing,-1,89.55,North,David Wilson,89.55
ORD002116,2023-11-06,CUST6254,Sneakers,Clothing,5,103.9,North,Jessica Miller,519.5
ORD002117,2023-03-10,CUST2533,Vacuum Cleaner,Home & Garden,5,287.61,North,Mike Davis,1438.0500000000002
ORD002118,2024-10-20,CUST6705,Cookbook,Books,5,41.17,North,Sarah Johnson,205.85000000000002
ORD002119,2023-11-07,CUST4159,Sneakers,Clothing,5,56.03,North,Amanda White,280.15
ORD002120,2023-07-21,CUST9189,Camera,Electronics,2,740.26,North,Amanda White,1480.52
ORD002121,2023-04-28,CUST2893,Sneakers,Clothing,2,26.29,South,  Mike Davis ,52.58
ORD002122,2023-05-01,CUST1876,Puzzle,Toys,2,49.86,North,Amanda White,99.72
ORD002123,2024-11-20,CUST3960,Laptop,Electronics,2,346.52,North,Sarah Johnson,693.04
ORD002124,2024-09-24,CUST8170,LEGO Set,Toys,5,52.95,South,Lisa Brown,264.75
ORD002125,2024-09-29,CUST7230,Action Figure,Toys,4,18.15,East,Lisa Brown,72.6
ORD002126,2024-07-03,CUST9535,Smart Watch,ELECTRONICS,3,432.49,North,Mike Davis,1297.47
ORD002127,2023-10-16,CUST7468,T-Shirt,Clothing,5,31.71,Central,Mike Davis,158.55
ORD002128,2023-12-12,CUST5697,Camera,Electronics,59,1064.4,West,Mike Davis,62799.600000000006
ORD002129,2023-01-18,CUST7234,Cookbook,Books,3,38.03,North,John Smith,114.09
ORD002130,2023-08-08,9135,Remote Car,Toys,5,65.68,North,Sarah Johnson,328.40000000000003
ORD002131,2023-08-23,CUST6351,Basketball,Sports,3,78.2,Central,Emily Taylor,234.60000000000002
ORD002132,2024-02-01,CUST3558,Vacuum Cleaner,Home & Garden,1,87.24,North,Mike Davis,87.24
ORD002133,2024-05-08,CUST4781,Headphones,Electronics,4,360.05,Central,Jessica Miller,1440.2
ORD002134,2023-10-12,CUST8065,Smartphone,Electronics,1,978.79,West,Amanda White,978.79
ORD002135,2023-01-23,CUST2753,Tennis Racket,Sports,5,73.75,East,Emily Taylor,368.75
ORD002136,2023-09-25,CUST1530,Sweater,Clothing,3,102.13,South,John Smith,306.39
ORD002137,2023-05-08,CUST8396,Camera,Electronics,4,672.14,East,Chris Anderson,2688.56
ORD002138,2023-11-12,CUST7094,Fiction Novel,Books,3,24.84,East,  Chris Anderson ,74.52
ORD002139,2023-06-26,CUST8565,Jacket,Clothing,3,82.34,West,John Smith,247.02
ORD002140,2023-04-24,CUST3009,Camera,Electronics,5,277.22,North,Lisa Brown,1386.1000000000001
ORD002141,2023-01-28,CUST5524,Puzzle,Toys,4,62.08,North,Jessica Miller,248.32
ORD002142,2023-06-15,CUST7000,Bicycle,Sports,1,40.98,West,Sarah Johnson,40.98
ORD002143,2023-06-01,CUST1996,Fiction Novel,Books,3,44.74,West,Sarah Johnson,134.22
ORD002144,2023-07-20,CUST8568,Fiction Novel,Books,1,26.34,South,Emily Taylor,26.34
ORD002145,2023-03-23,CUST9061,Tablet,Electronics,3,669.46,East,Lisa Brown,2008.38
ORD002146,2024-02-15,CUST8128,T-Shirt,Clothing,5,111.53,South,Emily Taylor,557.65
ORD002147,2024-06-28,CUST5157,Biography,Books,5,27.87,West,John Smith,139.35
ORD002148,2023-07-29,CUST7595,Camera,Electronics,2,207.11,South,Jessica Miller,414.22
ORD002149,2023-09-18,CUST2049,Yoga Mat,Sports,3,188.8,Central,Lisa Brown,566.4000000000001
ORD002150,2023-05-22,CUST7602,Puzzle,Toys,3,16.61,West,Chris Anderson,49.83
ORD002151,2023-04-13,CUST2908,Garden Tools,Home & Garden,1,199.25,North,Jessica Miller,199.25
ORD002152,2024-08-25,CUST5303,Yoga Mat,Sports,1,71.62,Central,Lisa Brown,71.62
ORD002153,2024-07-10,1049,Fiction Novel,Books,3,42.82,East,Lisa Brown,128.46
ORD002154,2024-11-14,CUST9222,LEGO Set,Toys,3,41.92,North,Amanda White,125.76
ORD002155,2023-11-01,CUST9670,Remote Car,Toys,4,84.85,West,Lisa Brown,339.4
ORD002156,2024-10-25,CUST7792,Smartphone,Electronics,1,802.22,West,Amanda White,802.22
ORD002157,2024-07-23,CUST3432,Board Game,Toys,1,23.67,South,Jessica Miller,23.67
ORD002158,2023-10-21,CUST3854,Headphones,Electronics,2,823.86,East,Chris Anderson,1647.72
ORD002159,2023-07-07,CUST5736,Sweater,Clothing,5,109.55,Central,Amanda White,547.75
ORD002160,2023-04-27,CUST3705,Self-Help,Books,3,42.28,West,Mike Davis,126.84
ORD002161,2023-01-27,CUST3810,Sneakers,Clothing,5,26.63,North,Sarah Johnson,133.15
ORD002162,2024-02-25,CUST2557,Smartphone,Electronics,3,1058.98,Central,Sarah Johnson,3176.94
ORD002163,2023-08-29,CUST8349,Kitchen Set,Home & Garden,5,184.32,South,Sarah Johnson,921.5999999999999
ORD002164,2023-03-27,CUST5747,Basketball,Sports,5,299.11,Central,John Smith,1495.5500000000002
ORD002165,2023-03-14,CUST3633,Self-Help,Books,2,45.77,North,Jessica Miller,91.54
ORD002166,2023-12-31,CUST9304,Textbook,Books,4,39.5,East,Jessica Miller,158.0
ORD002167,2023-01-12,CUST1767,Cookbook,Books,5,12.47,West,Jessica Miller,62.35
ORD002168,2023-11-24,CUST7230,Basketball,Sports,2,335.8,Central,Sarah Johnson,671.6
ORD002169,2023-11-03,CUST3585,Self-Help,Books,1,13.66,Central,Jessica Miller,13.66
ORD002170,2024-11-21,CUST9268,Biography,Books,4,41.66,South,Jessica Miller,166.64
ORD002171,2024-02-06,CUST6810,Self-Help,Books,1,36.58,South,Sarah Johnson,36.58
ORD002172,2023-09-22,CUST9099,Camera,Electronics,1,750.58,Central,Lisa Brown,750.58
ORD002173,2023-07-01,CUST4672,Running Shoes,Sports,5,277.82,East,Chris Anderson,1389.1
ORD002174,2023-12-29,CUST3977,Headphones,Electronics,4,955.34,East,John Smith,3821.36
ORD002175,2024-09-11,CUST5073,Running Shoes,Sports,5,338.16,East,Amanda White,1690.8000000000002
ORD002176,2024-03-15,CUST8273,Tablet,Electronics,1,788.98,North,Mike Davis,788.98
ORD002177,2024-07-28,CUST4983,Coffee Maker,Home & Garden,3,134.2,West,David Wilson,402.59999999999997
ORD002178,2024-07-09,CUST4637,Cookbook,Books,100,10.01,,Ryan Thompson,1001.0
ORD002179,2024-02-14,CUST3252,Textbook,Books,4,19.12,East,Chris Anderson,76.48
ORD002180,2024-05-06,CUST1361,Dress,Clothing,4,77.87,Central,Sarah Johnson,311.48
ORD002181,2023-04-02,CUST5067,Coffee Maker,Home & Garden,5,87.9,East,Amanda White,439.5
ORD002182,2024-10-17,CUST8784,Jeans,Clothing,2,112.92,West,John Smith,225.84
ORD002183,2023-12-16,CUST9372,Jeans,Clothing,5,25.69,North,Chris Anderson,128.45000000000002
ORD002184,2023-12-07,CUST5949,LEGO Set,Toys,3,92.35,West,Mike Davis,277.04999999999995
ORD002185,2023-09-26,CUST4166,Camera,Electronics,1,326.57,East,David Wilson,326.57
ORD002186,2023-01-29,CUST2070,Self-Help,Books,4,26.08,Central,Mike Davis,104.32
ORD002187,2024-12-17,CUST9957,Kitchen Set,Home & Garden,1,175.32,Central,John Smith,175.32
ORD002188,2024-02-15,CUST5437,Bicycle,Sports,4,79.55,West,Ryan Thompson,318.2
ORD002189,2023-04-18,CUST5342,Jacket,Clothing,4,100.93,Central,Chris Anderson,403.72
ORD002190,2024-09-23,CUST7485,Remote Car,Toys,5,67.48,Central,Ryan Thompson,337.40000000000003
ORD002191,2024-03-26,CUST6362,Kitchen Set,Home & Garden,1,132.91,East,Amanda White,132.91
ORD002192,2023-09-25,CUST3958,Coffee Maker,Home & Garden,5,59.87,North,Jessica Miller,299.34999999999997
ORD002193,2024-01-05,CUST6755,Sweater,Clothing,1,140.74,North,Sarah Johnson,140.74
ORD002194,2024-04-30,CUST9811,Headphones,Electronics,5,1087.6,Central,Chris Anderson,5438.0
ORD002195,2023-08-01,CUST3060,Running Shoes,Sports,91,118.21,North,Ryan Thompson,10757.109999999999
ORD002196,2024-08-16,CUST1125,Garden Tools,Home & Garden,4,130.54,North,John Smith,522.16
ORD002197,2024-08-31,CUST5099,Remote Car,Toys,5,40.6,South,John Smith,203.0
ORD002198,2023-10-28,CUST8125,Yoga Mat,Sports,5,280.9,West,Jessica Miller,1404.5
ORD002199,2024-02-25,CUST6091,Tablet,Electronics,1,1225.93,East,Chris Anderson,1225.93
ORD002200,2024-01-08,CUST8382,Yoga Mat,Sports,5,152.47,East,Emily Taylor,762.35
ORD002201,2023-08-15,CUST4973,Dress,Clothing,2,124.68,East,David Wilson,249.36
ORD002202,2025-15-32,CUST6513,Tennis Racket,Sports,4,345.36,East,John Smith,1381.44
ORD002203,2023-04-22,CUST1150,Running Shoes,Sports,1,251.37,West,Mike Davis,251.37
ORD002204,2023-07-11,CUST8015,Smartphone,ELECTRONICS,4,397.8,West,Jessica Miller,1591.2
ORD002205,2023-11-15,CUST1454,Tennis Racket,Sports,4,311.43,North,Sarah Johnson,1245.72
ORD002206,2023-07-01,CUST5115,Coffee Maker,Home & Garden,5,54.92,Central,Ryan Thompson,274.6
ORD002207,2024-10-16,CUST1245,Basketball,Sports,5,27.29,North,Jessica Miller,136.45
ORD002208,2024-08-25,CUST3094,Self-Help,Books,5,29.25,South,Sarah Johnson,146.25
ORD002209,2023-06-27,CUST5476,Textbook,Books,1,45.3,West,Mike Davis,45.3
ORD002210,2024-02-23,CUST2817,Vacuum Cleaner,Home & Garden,2,202.42,South,John Smith,404.84
ORD002211,2023-07-28,CUST6605,Biography,Books,4,19.15,South,Chris Anderson,76.6
ORD002212,2023-12-21,CUST1787,Remote Car,Toys,5,77.01,West,Ryan Thompson,385.05
ORD002213,2023-12-25,CUST3864,Action Figure,Toys,5,46.32,East,Mike Davis,231.6
ORD002214,2023-05-07,CUST5148,Remote Car,Toys,3,74.05,East,David Wilson,222.14999999999998
ORD002215,2023-02-18,CUST5672,Smart Watch,Electronics,3,1427.94,West,Emily Taylor,4283.82
ORD002216,2023-05-30,CUST8331,T-Shirt,Clothing,2,34.48,East,Ryan Thompson,68.96
ORD002217,2024-09-21,CUST8385,Puzzle,Toys,1,72.98,West,Chris Anderson,72.98
ORD002218,2023-07-31,CUST9016,Sweater,Clothing,2,58.15,South,John Smith,116.3
ORD002219,2023-07-16,CUST8778,Textbook,Books,1,25.18,East,John Smith,25.18
ORD002220,2024-11-01,CUST5045,Fiction Novel,Books,4,42.05,North,David Wilson,168.2
ORD002221,2023-12-03,CUST6324,Action Figure,Toys,2,17.82,Central,Ryan Thompson,35.64
ORD002222,2023-05-29,CUST6006,Kitchen Set,Home & Garden,2,271.32,North,John Smith,542.64
ORD002223,2024-12-17,CUST8217,LEGO Set,Toys,4,58.75,West,Ryan Thompson,235.0
ORD002224,2023-10-21,CUST5568,Fiction Novel,Books,2,43.7,East,David Wilson,87.4
ORD002225,2024-11-17,CUST4444,Garden Tools,Home & Garden,5,100.71,Central,Emily Taylor,503.54999999999995
ORD002226,2024-12-05,CUST2755,Headphones,Electronics,5,983.6,North,Emily Taylor,4918.0
ORD002227,2023-09-04,CUST9396,Remote Car,Toys,5,25.48,East,Ryan Thompson,127.4
ORD002228,2024-01-31,CUST9429,Textbook,Books,83,33.17,South,Amanda White,2753.11
ORD002229,2023-03-04,CUST2714,Garden Tools,Home & Garden,4,159.94,East,Jessica Miller,639.76
ORD002230,2024-11-28,9854,Jacket,Clothing,1,68.99,West,David Wilson,68.99
ORD002231,2023-06-29,CUST8365,Vacuum Cleaner,Home & Garden,2,274.23,South,Ryan Thompson,548.46
ORD002232,2023-08-30,CUST9191,Dress,Clothing,1,123.01,North,Chris Anderson,123.01
ORD002233,2023-06-10,CUST1808,Cookbook,Books,5,49.34,Central,Ryan Thompson,246.70000000000002
ORD002234,2023-08-06,CUST4032,Jeans,Clothing,1,35.75,South,Mike Davis,35.75
